Time_x,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Abbreviation,GridPosition,ClassifiedPosition,Status,MaxSpeed,AvgSpeed,AvgThrottle,AvgBrake,AvgRPM,LapStartTime_s,Time_y,AirTemp,Humidity,TrackTemp,TotalSectorTime,Winner,Podium,RacePhase,GridGroup,SpeedCategory,Driver_ALO,Driver_BOT,Driver_HAM,Driver_HUL,Driver_LEC,Driver_MAG,Driver_NOR,Driver_OCO,Driver_PER,Driver_PIA,Driver_RIC,Driver_RUS,Driver_SAI,Driver_SAR,Driver_STR,Driver_TSU,Driver_VER,Driver_ZHO,TeamName_Aston Martin,TeamName_Ferrari,TeamName_Haas F1 Team,TeamName_Kick Sauber,TeamName_McLaren,TeamName_Mercedes,TeamName_RB,TeamName_Red Bull Racing,TeamName_Williams,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Predicted_LapTime
0 days 01:59:50.012000,16,98.357,0.7274779268032668,3.0,,0 days 01:59:44.116000,31.693,0.7424260040567411,26.024,0 days 01:58:43.401000,0 days 01:59:24.041000,0 days 01:59:50.065000,289.0,246.0,,295.0,False,10.0,True,Ferrari,0 days 01:58:11.655000,2024-07-07 15:03:08.684,1,15.0,False,,False,False,LEC,11.0,14.0,Lapped,-0.7066040259445697,-0.743689229974804,0.1018266370016849,0.3816923137784469,-0.6542043168100622,7091.655,7085.907,-1.430687210816031,77.0,-0.06640275096234313,98.357,0,0,Late,Midfield,Medium,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,99.88272859001339
0 days 01:32:50.135000,20,92.766,-0.30120061185688113,1.0,,,29.641,-0.4187906570564863,25.368,0 days 01:31:47.044000,0 days 01:32:24.801000,0 days 01:32:50.169000,294.0,256.0,249.0,303.0,False,22.0,True,Haas F1 Team,0 days 01:31:17.369000,2024-07-07 14:36:14.398,1,13.0,False,,False,True,MAG,17.0,12.0,Finished,0.04620591963018562,0.552201178453388,0.3948965054602998,0.27707059990844213,0.6921782743920978,5477.369,5465.676,-0.3394677181219383,68.0,-0.7405248417134893,92.76599999999999,0,0,Mid,Backmarker,Fast,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,93.00661151870169
0 days 01:51:53.663000,20,105.266,0.45316364982722734,2.0,,,32.6,1.369958282244187,30.468,0 days 01:50:41.031000,0 days 01:51:23.229000,0 days 01:51:53.697000,290.0,237.0,206.0,294.0,False,6.0,True,Haas F1 Team,0 days 01:50:08.397000,2024-07-07 14:55:05.426,1,12.0,False,,False,True,MAG,17.0,12.0,Finished,-0.8141483038838205,-1.3543177246589009,-1.7654058324453115,1.1630984101698922,-1.6353762567727104,6608.397,6605.843,-1.5670896474027918,74.0,-1.2956842105673754,105.266,0,0,Mid,Backmarker,Slow,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,106.00537685346862
0 days 01:42:53.344000,27,101.897,0.11027080360717804,2.0,,,31.639,1.2446934950065134,28.371,0 days 01:41:43.126000,0 days 01:42:25.013000,0 days 01:42:53.384000,291.0,243.0,222.0,298.0,False,2.0,True,Haas F1 Team,0 days 01:41:11.447000,2024-07-07 14:46:08.476,1,7.0,False,,False,True,HUL,6.0,6.0,Finished,-0.4915154700660682,-0.6661791435401324,-0.9053451853673472,0.24902819621488229,-0.2546416382185766,6071.447,6065.769,-0.8850774644689846,70.0,-1.137067248037693,101.89699999999999,0,0,Mid,Top10,Medium,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,100.89614655198321
0 days 01:12:12.346000,55,92.484,-1.1927220120290094,1.0,,,29.752,-0.5879585369272976,25.395,0 days 01:11:09.654000,0 days 01:11:46.991000,0 days 01:12:12.386000,291.0,258.0,246.0,297.0,False,9.0,True,Ferrari,0 days 01:10:39.862000,2024-07-07 14:15:36.891,1,6.0,False,,False,True,SAI,7.0,5.0,Finished,-0.599059748005319,0.5681177549541504,1.006043956203719,-0.4525312231529812,0.42998396348663237,4239.862,4205.552,1.160959084332437,61.0,0.8456447835833258,92.484,0,0,Early,Top10,Fast,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,91.13724005952314
0 days 01:06:02.888000,55,91.939,-1.4670362890050488,1.0,,,29.331,-0.48565224767209225,25.017,0 days 01:05:00.320000,0 days 01:05:37.911000,0 days 01:06:02.928000,313.0,260.0,247.0,319.0,True,5.0,True,Ferrari,0 days 01:04:30.949000,2024-07-07 14:09:27.978,1,6.0,False,,False,True,SAI,7.0,5.0,Finished,1.5518258107796963,0.5886859929982772,0.7169331903443944,-0.1612718380470352,0.1601152398633684,3870.949,3845.509,0.7517517745721518,60.0,0.01290573030249735,91.939,0,0,Early,Top10,Fast,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,92.34473374963626
0 days 01:57:12.060000,2,103.365,0.6588993575592569,2.0,,,32.793,1.4335976275289222,28.216,0 days 01:56:01.562000,0 days 01:56:43.918000,0 days 01:57:12.134000,287.0,237.0,228.0,300.0,False,9.0,True,Williams,0 days 01:55:28.695000,2024-07-07 15:00:25.724,1,12.0,False,,False,True,SAR,12.0,11.0,Finished,-0.2764269141875667,-0.9844925314670752,-1.5079235529825714,0.35522849285751495,-0.6089342833928308,6928.695,6905.885,-1.430687210816031,75.0,-1.0974130074052735,103.36500000000001,0,0,Late,Midfield,Slow,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,103.33838361271779
0 days 01:10:56.138000,24,96.323,-1.2613005812730191,1.0,,,30.293,0.31789518171427045,26.444,0 days 01:09:50.165000,0 days 01:10:29.751000,0 days 01:10:56.195000,287.0,253.0,244.0,313.0,False,8.0,True,Kick Sauber,0 days 01:09:19.815000,2024-07-07 14:14:16.844,1,18.0,False,,False,True,ZHO,14.0,18.0,Lapped,1.0141044210834425,0.01564248637305101,0.11301451445476766,0.18171094474124147,-0.008765424098974964,4159.815,4145.541,1.0245566477456738,60.0,0.805990542950905,96.323,0,0,Early,Midfield,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,95.47565089276252
0 days 02:20:09.319000,18,90.026,1.6875778962194048,3.0,,,29.052,-0.9774474412965298,24.604,0 days 02:19:08.404000,0 days 02:19:44.774000,0 days 02:20:09.378000,298.0,261.0,252.0,303.0,False,12.0,True,Aston Martin,0 days 02:18:39.293000,2024-07-07 15:23:36.322,1,7.0,False,,False,True,STR,8.0,7.0,Finished,0.04620591963018562,0.8755436447931609,0.9515972173369922,-1.2032381956756648,0.5324903058839924,8319.293,8286.09,0.34254446481186895,69.0,0.6077193397888031,90.026,0,0,Late,Top10,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,89.94941000953266
0 days 01:45:35.221000,24,101.866,0.11027080360717804,4.0,,,32.137,0.9889277718684986,28.477,0 days 01:44:25.549000,0 days 01:45:06.801000,0 days 01:45:35.278000,279.0,241.0,231.0,286.0,False,2.0,True,Kick Sauber,0 days 01:43:53.355000,2024-07-07 14:48:50.384,1,19.0,False,,False,True,ZHO,14.0,18.0,Lapped,-1.1367811377015729,-0.8000709332727919,-0.8164099582028185,0.8071978817010916,-0.6865875036707114,6233.355,6185.794,-1.0214799010557456,71.0,-1.216375729302535,101.86600000000001,0,0,Mid,Midfield,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,102.1038043083112
0 days 01:06:06.036000,16,92.697,-1.4670362890050488,1.0,,,29.536,-0.4111378243956616,25.385,0 days 01:05:02.928000,0 days 01:05:40.704000,0 days 01:06:06.089000,308.0,260.0,248.0,321.0,False,5.0,True,Ferrari,0 days 01:04:33.339000,2024-07-07 14:09:30.368,1,8.0,False,,False,True,LEC,11.0,14.0,Lapped,1.766914366658198,0.38507668888674546,0.3773273091231483,-0.3486563224356395,0.01354881956275185,3873.339,3845.509,0.7517517745721518,60.0,0.01290573030249735,92.69700000000002,0,0,Early,Midfield,Medium,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,94.84076058387878
0 days 02:11:59.142000,81,89.233,1.3446850499993555,3.0,,,29.12,-1.2001851497930998,24.296,0 days 02:10:59.111000,0 days 02:11:34.928000,0 days 02:11:59.224000,294.0,264.0,253.0,300.0,False,8.0,True,McLaren,0 days 02:10:29.909000,2024-07-07 15:15:26.938,1,4.0,False,,False,True,PIA,5.0,4.0,Finished,0.1537501975694364,1.1040955977468698,0.9010372186025173,-1.6491340256376947,1.301065081391868,7829.909,7806.02,-0.20306528153517733,73.0,0.40944813662670115,89.233,0,0,Late,Top5,VeryFast,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,89.38652287671908
0 days 01:01:32.168000,3,93.709,-1.6727719967370784,1.0,,,29.978,-0.15295541725949233,25.314,0 days 01:00:28.519000,0 days 01:01:06.936000,0 days 01:01:32.250000,320.0,259.0,245.0,326.0,True,2.0,True,RB,0 days 00:59:58.459000,2024-07-07 14:04:55.488,1,15.0,False,,False,True,RIC,15.0,13.0,Lapped,2.3046357563544517,0.32116471582478767,0.27433362894684443,0.029225150850372444,0.913586720873832,3598.459,3545.476,0.7517517745721518,63.0,3.5817873872203316,93.709,0,0,Early,Midfield,Medium,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,92.72155863061029
0 days 01:13:41.583000,81,91.811,-1.1241434427849994,1.0,,,29.434,-0.6524034435447518,25.2,0 days 01:12:39.288000,0 days 01:13:16.465000,0 days 01:13:41.665000,309.0,261.0,248.0,317.0,True,10.0,True,McLaren,0 days 01:12:09.772000,2024-07-07 14:17:06.801,1,5.0,False,,False,True,PIA,5.0,4.0,Finished,1.4442815328404455,0.6974964316636979,0.37305064923600106,-1.0997846868939487,0.8841714642480403,4329.772,4325.535,1.5701663940927224,61.0,0.6870278210536436,91.811,0,0,Early,Top5,VeryFast,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,91.79970815066373
0 days 01:04:28.361000,1,91.933,-1.5356148582490585,1.0,,,29.626,-0.6874453615179902,25.217,0 days 01:03:26.109000,0 days 01:04:03.199000,0 days 01:04:28.416000,295.0,256.0,244.0,296.0,False,4.0,True,Red Bull Racing,0 days 01:02:56.428000,2024-07-07 14:07:53.457,1,3.0,False,,False,True,VER,4.0,2.0,Finished,-0.599059748005319,0.6230426555986948,0.544953004442603,-0.745093581446641,0.8069287446966555,3776.428,3725.493,0.8881542111589152,61.0,0.13186845219975876,91.933,0,1,Early,Top5,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,91.4561708099726
0 days 01:42:27.544000,16,105.912,0.041692234363168185,2.0,,0 days 01:42:21.352000,33.574,2.6697314925849356,26.913,0 days 01:41:15.259000,0 days 01:42:00.684000,0 days 01:42:27.597000,261.0,235.0,,299.0,False,8.0,True,Ferrari,0 days 01:40:41.632000,2024-07-07 14:45:38.661,1,16.0,False,,False,False,LEC,11.0,14.0,Lapped,-0.4915154700660682,-1.5776136459963943,-1.3439399262201108,0.7046769190607673,-0.8764982523636877,6041.632,6005.753,-0.7486750278822236,68.0,-1.0974130074052735,105.91199999999999,0,0,Mid,Midfield,Slow,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,105.78052267560726
0 days 01:32:21.647000,81,91.169,-0.30120061185688113,1.0,,,29.39,-0.7893488701068373,24.942,0 days 01:31:19.950000,0 days 01:31:56.787000,0 days 01:32:21.729000,290.0,258.0,250.0,299.0,True,22.0,True,McLaren,0 days 01:30:50.478000,2024-07-07 14:35:47.507,1,2.0,False,,False,True,PIA,5.0,4.0,Finished,-0.38397119212681746,0.7885062452951097,0.6259564029963984,-1.4582306121982935,1.3787202321900902,5450.478,5405.664,-0.06666284494841637,69.0,-0.7405248417134893,91.16900000000001,0,0,Mid,Top5,VeryFast,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,91.15854448359875
0 days 01:15:36.823000,31,93.846,-1.0555648735409895,1.0,,,30.102,-0.39220713307678606,25.921,0 days 01:14:33.144000,0 days 01:15:10.967000,0 days 01:15:36.888000,280.0,253.0,243.0,284.0,False,11.0,True,Alpine,0 days 01:14:02.977000,2024-07-07 14:19:00.006,1,17.0,False,,False,True,OCO,18.0,16.0,Lapped,-1.1367811377015729,0.42669863038661854,1.4135033063113855,-0.0014055303575606951,0.040201963543796584,4442.977,4385.545,1.5701663940927224,62.0,0.647373580421224,93.846,0,0,Early,Backmarker,Fast,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,91.67928699634633
0 days 02:08:05.287000,27,89.836,1.138949342267326,3.0,,,28.896,-1.016114385267,24.666,0 days 02:07:04.387000,0 days 02:07:40.661000,0 days 02:08:05.327000,292.0,259.0,250.0,299.0,True,7.0,False,Haas F1 Team,0 days 02:06:35.451000,2024-07-07 15:11:32.480,1,6.0,False,,False,True,HUL,6.0,6.0,Finished,-0.06133835830906515,1.222742463110809,1.2810184565998324,-1.2250870756702894,1.4633945808479507,7595.451,7565.968,-0.6122725912954626,75.0,0.40944813662670115,89.836,0,0,Late,Top10,VeryFast,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,88.38282777597708
0 days 01:18:25.711000,16,91.989,-0.9184077350529699,1.0,,,29.643,-0.585541852929143,25.003,0 days 01:17:23.418000,0 days 01:18:00.761000,0 days 01:18:25.764000,304.0,262.0,248.0,328.0,True,13.0,True,Ferrari,0 days 01:16:53.722000,2024-07-07 14:21:50.751,1,7.0,False,,False,True,LEC,11.0,14.0,Lapped,2.5197243122329533,0.5488029849694812,0.6403965923277546,0.28192245787094117,0.19837461540332738,4613.722,4565.557,1.433763957505959,61.0,0.4887566178915416,91.989,0,0,Early,Midfield,Fast,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,94.05041963165296
0 days 02:10:14.807000,44,89.438,1.2761064807553457,3.0,,,29.064,-1.1095594998623062,24.332,0 days 02:09:14.461000,0 days 02:09:50.503000,0 days 02:10:14.835000,295.0,262.0,250.0,303.0,True,8.0,False,Mercedes,0 days 02:08:45.369000,2024-07-07 15:13:42.398,1,1.0,False,,False,True,HAM,2.0,1.0,Finished,-0.06133835830906515,1.2650394255168225,1.8755993371078679,-1.2983315852481387,2.1793276872251712,7725.369,7686.0,-0.3394677181219383,72.0,0.21117693346459926,89.43799999999999,1,1,Late,Top5,VeryFast,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,87.3012209321068
0 days 01:04:38.850000,3,93.253,-1.5356148582490585,1.0,,,29.733,-0.27781742383080793,25.413,0 days 01:03:35.412000,0 days 01:04:13.519000,0 days 01:04:38.932000,304.0,257.0,245.0,319.0,True,4.0,True,RB,0 days 01:03:05.597000,2024-07-07 14:08:02.626,1,15.0,False,,False,True,RIC,15.0,13.0,Lapped,1.5518258107796963,0.530098028967129,-0.18714218183515643,-0.6005288475312702,0.7980147469353182,3785.597,3785.556,0.8881542111589152,61.0,0.05255997093491829,93.253,0,0,Early,Midfield,Fast,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,94.81829067144902
0 days 01:28:08.918000,11,101.868,-0.5069363195889107,1.0,,0 days 01:28:03.182000,33.889,0.809287594672347,27.173,0 days 01:27:01.013000,0 days 01:27:41.819000,0 days 01:28:08.992000,293.0,240.0,,302.0,False,19.0,True,Red Bull Racing,0 days 01:26:27.050000,2024-07-07 14:31:24.079,1,15.0,False,,False,False,PER,20.0,17.0,Lapped,-0.2764269141875667,-1.3299863302426034,-1.065800303025761,1.4452940198717836,-1.6466013884083772,5187.05,5165.639,1.0245566477456738,63.0,-0.30432819475686596,101.868,0,0,Mid,Backmarker,Slow,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,102.0477595154592
0 days 02:06:45.449000,11,90.689,1.0017922037793063,4.0,,,28.979,-0.7998211674321748,24.899,0 days 02:05:43.813000,0 days 02:06:20.624000,0 days 02:06:45.523000,295.0,259.0,250.0,303.0,True,4.0,True,Red Bull Racing,0 days 02:05:14.760000,2024-07-07 15:10:11.789,1,16.0,False,,False,True,PER,20.0,17.0,Lapped,-0.16888263624831593,0.8625325431742872,0.8341646625756213,-0.7206492420915168,0.5426950161419034,7514.76,7505.955,-0.47587015470869926,75.0,0.29048541472943973,90.689,0,0,Late,Backmarker,VeryFast,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,88.94032945447363
0 days 02:04:16.262000,44,90.118,1.0017922037793063,3.0,,,28.96,-0.9786557832956071,24.791,0 days 02:03:15.132000,0 days 02:03:51.499000,0 days 02:04:16.290000,288.0,260.0,251.0,290.0,True,4.0,False,Mercedes,0 days 02:02:46.144000,2024-07-07 15:07:43.173,1,1.0,False,,False,True,HAM,2.0,1.0,Finished,-0.4915154700660682,1.0151391201222317,1.5656841399773722,-0.7644765408949631,1.7037167811635692,7366.144,7325.931,-0.7486750278822236,74.0,0.1715226928321783,90.118,1,1,Late,Top5,VeryFast,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,88.86427450353175
0 days 02:04:42.781000,55,90.475,1.0017922037793063,3.0,,,28.813,-0.9391832779924149,25.197,0 days 02:03:41.159000,0 days 02:04:17.624000,0 days 02:04:42.821000,289.0,260.0,248.0,292.0,True,2.0,True,Ferrari,0 days 02:03:12.306000,2024-07-07 15:08:09.335,1,5.0,False,,False,True,SAI,7.0,5.0,Finished,-0.7066040259445697,0.8310066228014237,1.0901222967849524,-0.1449112661448607,0.10395684611195338,7392.306,7385.959,-0.6122725912954626,73.0,0.09221421156733783,90.47500000000001,0,0,Late,Top10,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,93.55007238970627
0 days 01:24:44.847000,22,94.738,-0.6440934580769304,1.0,,,29.818,-0.4280546123827436,27.186,0 days 01:23:39.987000,0 days 01:24:17.721000,0 days 01:24:44.907000,297.0,254.0,241.0,303.0,False,17.0,True,RB,0 days 01:23:10.109000,2024-07-07 14:28:07.138,1,11.0,False,,False,True,TSU,13.0,10.0,Finished,-0.06133835830906515,0.20194323870484795,0.23701208729645906,0.2706683375088162,0.35897996858227155,4990.109,4985.646,1.0245566477456738,62.0,0.13186845219975876,94.738,0,0,Early,Midfield,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,94.06315063904113
